plantID	tillerID	leafID	position	extraID	x1	y1	z1	x2	y2	z2	x3	y3	z3	NpArea	Kt	Kr	facetS	6h_totalPPFD	7h_totalPPFD	8h_totalPPFD	9h_totalPPFD	10h_totalPPFD	11h_totalPPFD	12h_totalPPFD	13h_totalPPFD	14h_totalPPFD	15h_totalPPFD	16h_totalPPFD	17h_totalPPFD	18h_totalPPFD	
1	2.00	2.00	0.83	0.00	2.38	0.95	70.26	2.38	0.92	72.26	2.05	1.34	70.26	0.00	0.0000	0.0000	0.5109	449.35	1336.50	1746.00	1844.90	1968.19	1771.87	1415.83	1028.48	1228.90	1514.44	1530.79	1358.91	569.46	
1	2.00	2.00	0.85	0.00	2.05	1.34	70.26	2.38	0.92	72.26	2.13	1.21	72.26	0.00	0.0000	0.0000	0.3829	494.66	1358.10	1726.09	1892.26	1917.87	1754.72	1561.22	865.80	1608.45	1584.95	1748.44	1383.94	571.52	
1	2.00	2.00	0.89	0.00	2.38	0.92	72.26	2.38	0.88	74.26	2.13	1.21	72.26	0.00	0.0000	0.0000	0.3829	638.37	1527.70	1934.70	2187.04	2016.77	1852.28	1515.31	1412.52	1384.00	1783.26	1930.40	1690.27	672.15	
1	2.00	2.00	0.91	0.00	2.13	1.21	72.26	2.38	0.88	74.26	2.23	1.06	74.26	0.00	0.0000	0.0000	0.2343	591.40	1564.91	1892.94	2401.20	2117.18	1866.53	1668.16	1617.32	1652.45	2110.26	2013.77	1758.10	536.62	
1	2.00	2.00	0.95	0.00	2.38	0.88	74.26	2.38	0.85	76.26	2.23	1.06	74.26	0.00	0.0000	0.0000	0.2343	965.34	2007.39	2456.33	2508.67	2701.69	2332.23	2245.88	1826.15	2088.94	1954.31	2686.27	1992.74	890.93	
1	2.00	3.00	0.02	0.00	1.91	1.10	32.64	2.43	1.51	34.52	1.83	1.20	32.64	0.00	0.0000	0.0000	0.1276	24.04	112.83	567.49	1182.82	1373.52	1503.03	965.34	801.46	346.87	321.21	567.49	67.70	0.00	
1	2.00	3.00	0.04	0.00	1.83	1.20	32.64	2.43	1.51	34.52	2.29	1.68	34.52	0.00	0.0000	0.0000	0.2194	90.88	78.76	912.79	1013.58	1381.60	937.79	947.66	786.45	250.86	286.78	410.13	65.63	69.91	
1	2.00	3.00	0.07	0.00	2.43	1.51	34.52	2.95	1.93	36.41	2.29	1.68	34.52	0.00	0.0000	0.0000	0.2207	13.90	39.14	989.28	99.33	1321.75	1250.42	950.08	689.01	335.14	148.99	123.28	52.19	41.69	
1	2.00	3.00	0.09	0.00	2.29	1.68	34.52	2.95	1.93	36.41	2.77	2.15	36.41	0.00	0.0000	0.0000	0.2850	43.06	60.64	845.69	115.42	1292.66	1071.65	817.59	623.22	26.59	141.07	95.50	141.50	37.68	
1	2.00	3.00	0.13	0.00	2.95	1.93	36.41	3.48	2.34	38.29	2.77	2.15	36.41	0.00	0.0000	0.0000	0.2837	31.62	71.07	131.92	958.53	1289.44	1288.78	407.98	766.17	211.58	221.83	131.92	111.69	64.89	
1	2.00	3.00	0.15	0.00	2.77	2.15	36.41	3.48	2.34	38.29	3.25	2.61	38.30	0.00	0.0000	0.0000	0.3551	122.63	105.44	95.80	1178.34	1422.10	1202.40	331.75	680.53	208.35	272.08	124.55	129.78	60.48	
1	2.00	3.00	0.18	0.00	3.48	2.34	38.29	4.00	2.75	40.18	3.25	2.61	38.30	0.00	0.0000	0.0000	0.3553	81.84	97.28	114.90	1401.59	1204.12	317.15	937.15	676.84	304.21	133.73	105.33	121.60	38.86	
1	2.00	3.00	0.20	0.00	3.25	2.61	38.30	4.00	2.75	40.18	3.73	3.07	40.18	0.00	0.0000	0.0000	0.4174	40.37	62.11	114.11	1364.19	1566.36	272.79	940.66	863.83	531.78	96.32	236.37	124.21	66.16	
1	2.00	3.00	0.24	0.00	4.00	2.75	40.18	4.52	3.16	42.07	3.73	3.07	40.18	0.00	0.0000	0.0000	0.4192	47.57	103.05	146.06	1260.35	1307.27	119.54	987.02	762.40	197.38	263.42	185.07	130.53	80.50	
1	2.00	3.00	0.26	0.00	3.73	3.07	40.18	4.52	3.16	42.07	4.22	3.52	42.07	0.00	0.0000	0.0000	0.4694	80.74	128.84	166.68	1269.10	1426.19	139.61	1136.25	678.35	208.55	212.74	246.16	73.62	49.02	
1	2.00	3.00	0.29	0.00	4.52	3.16	42.07	5.04	3.57	43.95	4.22	3.52	42.07	0.00	0.0000	0.0000	0.4670	106.13	111.01	167.54	1349.49	1100.01	239.38	1104.48	761.21	194.67	325.10	205.13	117.17	75.55	
1	2.00	3.00	0.31	0.00	4.22	3.52	42.07	5.04	3.57	43.95	4.72	3.97	43.96	0.00	0.0000	0.0000	0.5136	68.79	112.16	132.48	1321.23	1216.26	210.18	1083.35	791.51	147.52	238.71	172.22	95.34	56.75	
1	2.00	3.00	0.35	0.00	5.04	3.57	43.95	5.57	3.99	45.84	4.72	3.97	43.96	0.00	0.0000	0.0000	0.5142	77.57	128.83	125.71	1305.47	1268.72	217.43	950.96	552.44	160.93	231.32	132.32	156.84	65.63	
1	2.00	3.00	0.37	0.00	4.72	3.97	43.96	5.57	3.99	45.84	5.21	4.41	45.84	0.00	0.0000	0.0000	0.5509	64.04	88.87	129.66	1355.29	1260.04	160.93	1300.02	198.06	237.41	330.08	172.88	130.69	61.25	
1	2.00	3.00	0.40	0.00	5.57	3.99	45.84	6.09	4.40	47.72	5.21	4.41	45.84	0.00	0.0000	0.0000	0.5512	61.22	172.41	227.14	1341.30	1434.79	188.82	1239.31	274.32	497.75	335.08	178.96	160.96	80.70	
1	2.00	3.00	0.42	0.00	5.21	4.41	45.84	6.09	4.40	47.72	5.71	4.85	47.73	0.00	0.0000	0.0000	0.5901	93.58	164.13	216.10	1360.36	1457.34	195.99	871.08	730.59	395.39	391.41	155.65	347.67	64.99	
1	2.00	3.00	0.46	0.00	6.09	4.40	47.72	6.61	4.81	49.61	5.71	4.85	47.73	0.00	0.0000	0.0000	0.5898	59.81	161.57	824.00	1342.30	1451.48	176.46	1247.15	787.17	452.33	224.39	191.25	259.16	80.62	
1	2.00	3.00	0.48	0.00	5.71	4.85	47.73	6.61	4.81	49.61	6.23	5.27	49.62	0.00	0.0000	0.0000	0.5981	82.07	311.51	831.69	1361.74	1399.76	232.03	1153.06	920.07	490.42	190.08	223.65	337.75	105.15	
1	2.00	3.00	0.51	0.00	6.61	4.81	49.61	7.14	5.22	51.50	6.23	5.27	49.62	0.00	0.0000	0.0000	0.5983	94.86	221.80	916.52	1416.26	1481.59	251.28	1113.36	765.64	464.93	322.28	513.74	245.87	99.99	
1	2.00	3.00	0.53	0.00	6.23	5.27	49.62	7.14	5.22	51.50	6.75	5.68	51.50	0.00	0.0000	0.0000	0.6010	87.14	431.05	949.13	1384.95	1395.02	192.43	1134.19	762.22	552.08	349.91	496.47	495.01	109.75	
1	2.00	3.00	0.57	0.00	7.14	5.22	51.50	7.66	5.63	53.38	6.75	5.68	51.50	0.00	0.0000	0.0000	0.6010	92.75	310.08	1160.95	1436.36	1410.58	256.57	1035.36	853.48	400.81	345.16	261.11	382.33	99.54	
1	2.00	3.00	0.59	0.00	6.75	5.68	51.50	7.66	5.63	53.38	7.28	6.08	53.39	0.00	0.0000	0.0000	0.5900	126.03	600.83	1234.41	1285.58	1528.07	228.67	1149.15	727.16	485.30	445.16	363.79	666.48	122.19	
1	2.00	3.00	0.62	0.00	7.66	5.63	53.38	8.18	6.04	55.27	7.28	6.08	53.39	0.00	0.0000	0.0000	0.5898	140.43	450.78	1160.93	1326.53	1619.46	529.83	1169.22	423.77	536.83	431.55	701.58	639.27	91.02	
1	2.00	3.00	0.64	0.00	7.28	6.08	53.39	8.18	6.04	55.27	7.82	6.48	55.27	0.00	0.0000	0.0000	0.5674	97.32	778.71	1116.84	1416.84	1511.92	607.72	859.44	792.15	484.59	417.09	709.36	744.15	113.54	
1	2.00	3.00	0.68	0.00	8.18	6.04	55.27	8.70	6.46	57.15	7.82	6.48	55.27	0.00	0.0000	0.0000	0.5672	124.41	651.41	1200.18	1542.75	1505.96	1490.37	1009.70	879.81	558.29	364.34	606.95	638.45	192.99	
1	2.00	3.00	0.70	0.00	7.82	6.48	55.27	8.70	6.46	57.15	8.35	6.88	57.16	0.00	0.0000	0.0000	0.5477	128.83	799.69	1174.73	1469.36	1416.43	1438.34	581.54	1021.54	645.13	452.14	835.30	725.67	203.81	
1	2.00	3.00	0.73	0.00	8.70	6.46	57.15	9.23	6.87	59.04	8.35	6.88	57.16	0.00	0.0000	0.0000	0.5482	165.07	690.06	1184.97	1453.84	1328.02	1572.66	999.84	992.40	477.16	376.91	741.40	598.94	256.83	
1	2.00	3.00	0.75	0.00	8.35	6.88	57.16	9.23	6.87	59.04	8.90	7.26	59.05	0.00	0.0000	0.0000	0.5121	134.69	886.93	1311.56	1576.95	1638.90	1435.72	1501.47	1130.10	633.07	577.85	794.94	671.80	265.30	
1	2.00	3.00	0.79	0.00	9.23	6.87	59.04	9.75	7.28	60.93	8.90	7.26	59.05	0.00	0.0000	0.0000	0.5116	176.89	834.03	1421.57	1456.29	1566.45	1597.65	1220.73	973.57	634.84	599.06	688.26	747.14	277.55	
1	2.00	3.00	0.81	0.00	8.90	7.26	59.05	9.75	7.28	60.93	9.46	7.62	60.93	0.00	0.0000	0.0000	0.4452	171.86	842.77	1315.84	1436.70	1470.63	1649.72	1298.53	1098.96	730.96	561.79	843.28	805.20	267.57	
1	2.00	3.00	0.84	0.00	9.75	7.28	60.93	10.27	7.69	62.81	9.46	7.62	60.93	0.00	0.0000	0.0000	0.4453	221.93	1118.09	1279.67	1609.45	1668.96	1508.01	1359.02	1072.62	595.95	720.20	841.77	959.48	316.97	
1	2.00	3.00	0.86	0.00	9.46	7.62	60.93	10.27	7.69	62.81	10.06	7.95	62.82	0.00	0.0000	0.0000	0.3359	228.83	842.01	1467.82	1619.03	1786.94	1538.48	1474.90	1181.93	656.51	591.04	819.33	922.36	282.66	
1	2.00	3.00	0.90	0.00	10.27	7.69	62.81	10.79	8.10	64.70	10.06	7.95	62.82	0.00	0.0000	0.0000	0.3347	273.93	1017.00	1501.92	1424.72	1636.66	1751.30	1313.50	1286.28	804.22	627.10	886.52	871.61	243.06	
1	2.00	3.00	0.92	0.00	10.06	7.95	62.82	10.79	8.10	64.70	10.67	8.25	64.70	0.00	0.0000	0.0000	0.1915	290.36	886.79	1418.91	1778.27	1826.59	1543.70	1590.36	1110.19	960.01	653.02	955.29	910.12	378.98	
1	2.00	3.00	0.95	0.00	10.79	8.10	64.70	11.32	8.52	66.58	10.67	8.25	64.70	0.00	0.0000	0.0000	0.1919	275.73	868.57	1613.79	1755.50	1671.02	1586.81	1478.05	1067.69	780.33	784.95	909.25	906.86	448.03	
1	2.00	3.00	0.02	0.00	1.91	1.10	32.64	2.43	1.51	34.52	1.99	1.00	32.64	0.00	0.0000	0.0000	0.1276	36.06	67.70	540.83	1271.84	1200.09	1382.21	1175.78	741.05	520.30	203.56	310.40	22.57	60.09	
1	2.00	3.00	0.04	0.00	1.99	1.00	32.64	2.43	1.51	34.52	2.57	1.35	34.52	0.00	0.0000	0.0000	0.2121	28.93	95.07	949.63	457.47	1465.26	1192.62	962.26	717.26	277.43	277.62	322.92	13.58	50.64	
1	2.00	3.00	0.07	0.00	2.43	1.51	34.52	2.95	1.93	36.41	2.57	1.35	34.52	0.00	0.0000	0.0000	0.2131	79.18	121.64	926.48	68.60	1184.85	1235.54	884.84	539.86	210.54	85.75	127.71	94.61	93.58	
1	2.00	3.00	0.09	0.00	2.57	1.35	34.52	2.95	1.93	36.41	3.14	1.70	36.41	0.00	0.0000	0.0000	0.2987	35.94	28.92	394.16	604.53	1440.68	1240.59	805.84	890.26	152.16	171.26	148.03	115.69	15.40	
1	2.00	3.00	0.13	0.00	2.95	1.93	36.41	3.48	2.34	38.29	3.14	1.70	36.41	0.00	0.0000	0.0000	0.2977	71.27	116.09	182.83	1244.54	1426.24	1322.62	853.76	742.98	214.33	323.19	148.55	125.77	72.14	
1	2.00	3.00	0.15	0.00	3.14	1.70	36.41	3.48	2.34	38.29	3.71	2.06	38.29	0.00	0.0000	0.0000	0.3615	75.33	151.36	103.50	1355.95	1447.44	1311.29	1096.64	799.59	309.41	234.69	150.55	95.59	46.67	
1	2.00	3.00	0.18	0.00	3.48	2.34	38.29	4.00	2.75	40.18	3.71	2.06	38.29	0.00	0.0000	0.0000	0.3628	97.24	142.88	159.39	1237.03	1349.95	736.25	1109.12	778.75	292.96	161.15	131.26	79.38	84.55	
1	2.00	3.00	0.20	0.00	3.71	2.06	38.29	4.00	2.75	40.18	4.27	2.43	40.18	0.00	0.0000	0.0000	0.4195	40.22	123.56	121.62	1330.93	1384.67	1163.89	1082.90	743.42	432.51	191.63	129.73	109.83	54.84	
1	2.00	3.00	0.24	0.00	4.00	2.75	40.18	4.52	3.16	42.07	4.27	2.43	40.18	0.00	0.0000	0.0000	0.4192	96.43	103.05	170.40	1314.55	1212.13	357.17	1226.08	655.61	188.34	203.35	263.34	130.53	51.23	
1	2.00	3.00	0.26	0.00	4.27	2.43	40.18	4.52	3.16	42.07	4.82	2.81	42.06	0.00	0.0000	0.0000	0.4600	98.92	106.45	125.73	1206.06	592.66	931.45	1042.24	728.39	214.12	234.74	147.92	156.54	73.37	
1	2.00	3.00	0.29	0.00	4.52	3.16	42.07	5.04	3.57	43.95	4.82	2.81	42.06	0.00	0.0000	0.0000	0.4595	66.05	137.89	96.24	1322.05	1418.30	354.26	942.64	737.50	115.41	292.37	185.07	94.01	63.42	
1	2.00	3.00	0.31	0.00	4.82	2.81	42.06	5.04	3.57	43.95	5.37	3.18	43.95	0.00	0.0000	0.0000	0.5113	78.00	118.29	139.72	1262.78	1167.05	433.20	1133.12	793.31	170.41	348.54	212.91	146.46	99.01	
1	2.00	3.00	0.35	0.00	5.04	3.57	43.95	5.57	3.99	45.84	5.37	3.18	43.95	0.00	0.0000	0.0000	0.5127	82.44	129.19	185.77	1375.59	1346.58	225.56	1085.09	623.96	147.76	347.56	192.40	162.90	77.78	
1	2.00	3.00	0.37	0.00	5.37	3.18	43.95	5.57	3.99	45.84	5.92	3.56	45.83	0.00	0.0000	0.0000	0.5532	79.64	150.98	233.47	1349.04	1482.34	199.39	1120.55	520.97	255.91	267.84	141.43	109.33	63.77	
1	2.00	3.00	0.40	0.00	5.57	3.99	45.84	6.09	4.40	47.72	5.92	3.56	45.83	0.00	0.0000	0.0000	0.5526	69.39	109.45	654.33	1349.78	1390.13	251.13	1153.57	243.60	381.06	321.75	203.14	161.56	80.50	
1	2.00	3.00	0.42	0.00	5.92	3.56	45.83	6.09	4.40	47.72	6.47	3.95	47.72	0.00	0.0000	0.0000	0.5907	67.52	180.40	1058.36	1289.49	1410.87	494.42	1134.24	431.16	451.67	262.53	241.87	112.14	77.90	
1	2.00	3.00	0.46	0.00	6.09	4.40	47.72	6.61	4.81	49.61	6.47	3.95	47.72	0.00	0.0000	0.0000	0.5897	75.75	195.35	663.20	1329.49	1439.92	263.48	1093.65	841.62	440.58	167.31	262.19	126.98	88.44	
1	2.00	3.00	0.48	0.00	6.47	3.95	47.72	6.61	4.81	49.61	7.00	4.35	49.60	0.00	0.0000	0.0000	0.6013	97.88	167.64	1026.59	1378.84	1453.37	708.58	1165.84	682.93	457.31	278.80	641.13	148.48	91.84	
1	2.00	3.00	0.51	0.00	6.61	4.81	49.61	7.14	5.22	51.50	7.00	4.35	49.60	0.00	0.0000	0.0000	0.6047	109.07	100.01	1121.79	1461.60	1471.09	504.53	1117.30	895.26	455.67	428.27	383.96	214.31	114.14	
1	2.00	3.00	0.53	0.00	7.00	4.35	49.60	7.14	5.22	51.50	7.52	4.76	51.49	0.00	0.0000	0.0000	0.5975	125.79	187.98	1039.87	1002.47	1409.47	1198.85	1047.87	843.56	527.95	358.07	320.48	234.82	77.02	
1	2.00	3.00	0.57	0.00	7.14	5.22	51.50	7.66	5.63	53.38	7.52	4.76	51.49	0.00	0.0000	0.0000	0.5947	165.08	213.09	710.98	1328.66	1378.92	879.96	1094.51	817.65	487.86	442.33	550.26	140.88	79.96	
1	2.00	3.00	0.59	0.00	7.52	4.76	51.49	7.66	5.63	53.38	8.03	5.18	53.38	0.00	0.0000	0.0000	0.5832	113.10	484.59	1230.40	1394.48	1467.60	1414.31	1215.28	870.86	528.93	404.44	656.12	480.09	115.36	
1	2.00	3.00	0.62	0.00	7.66	5.63	53.38	8.18	6.04	55.27	8.03	5.18	53.38	0.00	0.0000	0.0000	0.5833	128.85	183.12	1188.36	1444.28	1586.58	1356.54	1165.41	789.86	562.29	487.16	630.76	233.38	154.54	
1	2.00	3.00	0.64	0.00	8.03	5.18	53.38	8.18	6.04	55.27	8.55	5.61	55.26	0.00	0.0000	0.0000	0.5666	97.46	538.02	1207.38	1467.59	1444.80	1423.82	1265.05	785.98	433.91	488.65	673.41	640.92	215.61	
1	2.00	3.00	0.68	0.00	8.18	6.04	55.27	8.70	6.46	57.15	8.55	5.61	55.26	0.00	0.0000	0.0000	0.5660	105.69	359.77	1232.67	1506.44	1266.24	1350.92	1187.86	624.42	460.08	489.16	694.08	567.67	231.42	
1	2.00	3.00	0.70	0.00	8.55	5.61	55.26	8.70	6.46	57.15	9.05	6.04	57.15	0.00	0.0000	0.0000	0.5472	112.13	706.23	1207.90	1538.24	1161.85	1470.01	1257.06	851.81	488.68	458.51	587.60	887.95	216.01	
1	2.00	3.00	0.73	0.00	8.70	6.46	57.15	9.23	6.87	59.04	9.05	6.04	57.15	0.00	0.0000	0.0000	0.5481	142.72	790.93	1281.33	1560.85	1576.45	1491.34	1283.22	866.03	644.64	437.73	712.74	770.85	254.09	
1	2.00	3.00	0.75	0.00	9.05	6.04	57.15	9.23	6.87	59.04	9.56	6.47	59.04	0.00	0.0000	0.0000	0.5197	182.01	866.43	1235.99	1615.89	1511.99	1644.32	1227.23	985.36	595.89	503.90	769.29	827.21	219.78	
1	2.00	3.00	0.79	0.00	9.23	6.87	59.04	9.75	7.28	60.93	9.56	6.47	59.04	0.00	0.0000	0.0000	0.5192	185.08	861.17	1315.64	1532.01	1554.73	1514.92	1313.82	1018.16	647.45	503.55	693.43	772.99	253.18	
1	2.00	3.00	0.81	0.00	9.56	6.47	59.04	9.75	7.28	60.93	10.03	6.94	60.92	0.00	0.0000	0.0000	0.4386	140.26	889.37	1352.25	1658.11	1534.42	1423.57	1397.44	984.24	731.88	663.64	769.31	848.87	264.62	
1	2.00	3.00	0.84	0.00	9.75	7.28	60.93	10.27	7.69	62.81	10.03	6.94	60.92	0.00	0.0000	0.0000	0.4390	212.22	808.82	1340.76	1664.92	1682.92	1503.29	1474.99	1052.88	833.40	553.91	868.09	696.79	280.08	
1	2.00	3.00	0.86	0.00	10.03	6.94	60.92	10.27	7.69	62.81	10.49	7.44	62.81	0.00	0.0000	0.0000	0.3342	258.81	885.51	1487.11	1647.95	1773.37	1592.45	1211.93	881.88	648.52	651.11	826.79	715.59	231.92	
1	2.00	3.00	0.90	0.00	10.27	7.69	62.81	10.79	8.10	64.70	10.49	7.44	62.81	0.00	0.0000	0.0000	0.3334	301.97	877.45	1419.26	1559.43	1756.68	1650.54	1387.57	1010.27	767.25	674.59	968.32	845.33	309.55	
1	2.00	3.00	0.92	0.00	10.49	7.44	62.81	10.79	8.10	64.70	10.92	7.96	64.70	0.00	0.0000	0.0000	0.1915	298.21	874.33	1400.96	1814.12	1803.47	1670.45	1398.61	884.06	956.78	595.69	990.69	885.32	286.76	
1	2.00	3.00	0.95	0.00	10.79	8.10	64.70	11.32	8.52	66.58	10.92	7.96	64.70	0.00	0.0000	0.0000	0.1908	318.41	1030.00	1536.90	1823.17	1621.17	1824.50	1758.75	993.07	728.41	772.45	881.19	1067.16	358.12	
1	2.00	4.00	0.02	0.00	1.54	0.89	25.47	1.20	0.41	27.38	1.63	0.80	25.47	0.00	0.0000	0.0000	0.1270	36.23	90.69	53.56	146.98	288.86	291.75	333.47	322.09	632.69	230.15	26.78	45.34	24.15	
1	2.00	4.00	0.04	0.00	1.63	0.80	25.47	1.20	0.41	27.38	1.37	0.27	27.38	0.00	0.0000	0.0000	0.2196	62.86	65.57	77.45	49.92	351.40	110.70	306.96	163.36	714.65	49.92	77.45	40.52	48.89	
1	2.00	4.00	0.02	0.00	1.54	0.89	25.47	1.20	0.41	27.38	1.44	0.97	25.47	0.00	0.0000	0.0000	0.1279	71.93	67.53	26.59	1211.52	118.42	60.26	165.53	319.78	885.32	142.81	159.52	22.51	35.97	
1	2.00	4.00	0.04	0.00	1.44	0.97	25.47	1.20	0.41	27.38	1.03	0.55	27.39	0.00	0.0000	0.0000	0.2208	69.47	78.26	141.15	801.39	137.25	185.31	226.96	220.23	1040.56	1213.06	30.81	39.13	34.74	
1	2.00	5.00	0.02	0.00	1.24	0.71	19.73	1.72	1.19	21.61	1.14	0.80	19.73	0.00	0.0000	0.0000	0.1344	22.82	149.96	75.91	1322.11	353.07	1378.38	987.53	333.03	112.71	220.43	50.61	64.27	0.00	
1	2.00	5.00	0.04	0.00	1.14	0.80	19.73	1.72	1.19	21.61	1.56	1.34	21.61	0.00	0.0000	0.0000	0.2193	34.98	65.67	0.00	1362.06	600.27	1130.35	780.95	466.48	135.50	168.48	31.03	13.13	27.98	
1	2.00	5.00	0.08	0.00	1.72	1.19	21.61	2.21	1.67	23.49	1.56	1.34	21.61	0.00	0.0000	0.0000	0.2194	27.96	13.13	15.50	1290.85	1346.95	1409.25	894.59	844.47	34.53	203.48	175.53	13.13	13.98	
1	2.00	5.00	0.10	0.00	1.56	1.34	21.61	2.21	1.67	23.49	1.98	1.88	23.50	0.00	0.0000	0.0000	0.3127	29.44	92.11	155.83	1074.68	1376.51	1238.43	959.91	461.80	48.46	179.15	229.89	82.90	34.34	
1	2.00	5.00	0.14	0.00	2.21	1.67	23.49	2.69	2.15	25.37	1.98	1.88	23.50	0.00	0.0000	0.0000	0.3114	39.41	46.25	98.32	1321.46	1406.45	1251.08	938.94	74.28	166.50	277.61	205.46	73.99	19.70	
1	2.00	5.00	0.16	0.00	1.98	1.88	23.50	2.69	2.15	25.37	2.41	2.41	25.38	0.00	0.0000	0.0000	0.3818	20.09	52.80	89.09	1463.53	1299.56	886.77	907.15	60.58	155.63	295.49	91.97	52.80	28.12	
1	2.00	5.00	0.20	0.00	2.69	2.15	25.37	3.17	2.63	27.25	2.41	2.41	25.38	0.00	0.0000	0.0000	0.3820	16.06	37.70	44.53	612.99	1146.55	1147.19	906.76	70.65	144.10	293.28	434.10	37.70	32.13	
1	2.00	5.00	0.22	0.00	2.41	2.41	25.38	3.17	2.63	27.25	2.85	2.93	27.26	0.00	0.0000	0.0000	0.4383	14.00	39.42	54.32	490.67	1214.35	1084.24	658.17	17.59	259.78	368.50	465.91	52.56	28.00	
1	2.00	5.00	0.26	0.00	3.17	2.63	27.25	3.66	3.11	29.13	2.85	2.93	27.26	0.00	0.0000	0.0000	0.4390	20.96	45.92	30.99	24.97	474.26	564.59	219.46	43.91	100.84	205.23	133.98	26.24	13.98	
1	2.00	5.00	0.28	0.00	2.85	2.93	27.26	3.66	3.11	29.13	3.29	3.44	29.14	0.00	0.0000	0.0000	0.4950	3.10	29.09	13.74	22.15	155.91	397.71	31.32	340.81	155.91	236.11	153.19	5.82	6.20	
1	2.00	5.00	0.32	0.00	3.66	3.11	29.13	4.14	3.59	31.01	3.29	3.44	29.14	0.00	0.0000	0.0000	0.4956	40.24	34.87	20.59	549.42	310.25	247.68	39.10	170.51	67.59	81.92	34.32	34.87	18.57	
1	2.00	5.00	0.34	0.00	3.29	3.44	29.14	4.14	3.59	31.01	3.74	3.96	31.02	0.00	0.0000	0.0000	0.5453	16.88	26.41	43.67	666.08	542.06	230.02	49.75	361.06	95.09	130.27	37.43	36.97	22.51	
1	2.00	5.00	0.38	0.00	4.14	3.59	31.01	4.63	4.07	32.89	3.74	3.96	31.02	0.00	0.0000	0.0000	0.5453	25.32	68.66	62.38	1269.51	1318.42	649.17	236.84	115.28	110.06	150.36	24.95	58.10	16.88	
1	2.00	5.00	0.40	0.00	3.74	3.96	31.02	4.63	4.07	32.89	4.19	4.47	32.90	0.00	0.0000	0.0000	0.5944	33.55	48.45	40.06	1264.43	628.10	71.34	589.25	79.82	138.21	195.96	45.79	29.07	28.39	
1	2.00	5.00	0.44	0.00	4.63	4.07	32.89	5.11	4.55	34.77	4.19	4.47	32.90	0.00	0.0000	0.0000	0.5944	41.29	48.46	80.13	1361.36	1050.89	84.32	990.78	271.37	95.60	315.47	85.85	48.46	49.03	
1	2.00	5.00	0.46	0.00	4.19	4.47	32.90	5.11	4.55	34.77	4.66	4.96	34.78	0.00	0.0000	0.0000	0.6085	37.81	61.53	111.81	1285.11	249.39	661.68	1008.97	168.61	112.06	387.53	117.40	56.80	32.77	
1	2.00	5.00	0.50	0.00	5.11	4.55	34.77	5.60	5.03	36.65	4.66	4.96	34.78	0.00	0.0000	0.0000	0.6092	32.73	104.00	117.26	1413.46	489.04	1098.87	995.04	350.40	153.50	313.78	94.92	85.09	52.87	
1	2.00	5.00	0.52	0.00	4.66	4.96	34.78	5.60	5.03	36.65	5.14	5.44	36.66	0.00	0.0000	0.0000	0.6159	47.32	74.82	115.99	1367.16	104.56	1296.83	809.37	353.35	164.13	395.38	93.89	98.20	42.34	
1	2.00	5.00	0.56	0.00	5.60	5.03	36.65	6.08	5.51	38.53	5.14	5.44	36.66	0.00	0.0000	0.0000	0.6159	22.41	107.55	93.89	1428.44	193.92	853.01	647.09	587.28	198.15	315.66	388.77	32.73	49.81	
1	2.00	5.00	0.58	0.00	5.14	5.44	36.66	6.08	5.51	38.53	5.64	5.91	38.54	0.00	0.0000	0.0000	0.5951	54.13	48.40	125.76	1339.96	108.21	1075.65	391.96	505.21	230.54	251.67	364.39	87.11	85.06	
1	2.00	5.00	0.62	0.00	6.08	5.51	38.53	6.57	5.98	40.41	5.64	5.91	38.54	0.00	0.0000	0.0000	0.5944	54.20	125.98	155.45	1252.81	133.84	546.73	583.19	722.80	230.82	178.30	525.64	92.06	43.87	
1	2.00	5.00	0.64	0.00	5.64	5.91	38.54	6.57	5.98	40.41	6.13	6.38	40.42	0.00	0.0000	0.0000	0.5944	72.26	106.60	121.11	1353.20	76.48	1070.97	327.23	653.96	262.68	174.17	528.41	96.91	56.78	
1	2.00	5.00	0.68	0.00	6.57	5.98	40.41	7.05	6.46	42.29	6.13	6.38	40.42	0.00	0.0000	0.0000	0.5944	43.87	121.14	897.67	1472.03	108.34	593.60	511.92	630.52	262.68	326.42	511.24	82.37	46.45	
1	2.00	5.00	0.70	0.00	6.13	6.38	40.42	7.05	6.46	42.29	6.64	6.84	42.30	0.00	0.0000	0.0000	0.5595	65.80	195.94	903.05	1369.42	162.49	1208.23	152.39	708.52	338.94	433.83	562.34	66.92	49.35	
1	2.00	5.00	0.74	0.00	7.05	6.46	42.29	7.53	6.94	44.17	6.64	6.84	42.30	0.00	0.0000	0.0000	0.5588	57.65	134.94	1014.57	1337.75	189.82	770.97	217.75	670.70	299.76	292.05	383.95	82.47	71.37	
1	2.00	5.00	0.76	0.00	6.64	6.84	42.30	7.53	6.94	44.17	7.15	7.30	44.18	0.00	0.0000	0.0000	0.5239	26.35	610.11	963.28	1398.06	137.37	1180.44	147.94	620.24	247.39	303.73	392.10	115.44	43.92	
1	2.00	5.00	0.80	0.00	7.53	6.94	44.17	8.02	7.42	46.05	7.15	7.30	44.18	0.00	0.0000	0.0000	0.5239	73.20	441.02	675.15	1230.17	202.47	1144.96	155.36	788.39	317.47	334.72	687.09	115.45	49.78	
